Source,Target,Weight,Type
NSdA_Merimee_Colomba,DNS_Alexis,3,undirected
NSdA_Merimee_Colomba,DNS_Andolt,1,undirected
NSdA_Merimee_Colomba,DNS_Dincklage,1,undirected
NSdA_Merimee_Colomba,DNS_Frey,2,undirected
NSdA_Merimee_Colomba,DNS_Gall,2,undirected
NSdA_Merimee_Colomba,DNS_Grosse,3,undirected
NSdA_Merimee_Colomba,DNS_Hacklaender,3,undirected
NSdA_Merimee_Colomba,DNS_Hauff,3,undirected
NSdA_Merimee_Colomba,DNS_Hoffmann,3,undirected
NSdA_Merimee_Colomba,DNS_Holtei,2,undirected
NSdA_Merimee_Colomba,DNS_Immermann,3,undirected
NSdA_Merimee_Colomba,DNS_Kaehler,1,undirected
NSdA_Merimee_Colomba,DNS_Kruse,3,undirected
NSdA_Merimee_Colomba,DNS_Kuernberger,2,undirected
NSdA_Merimee_Colomba,DNS_Meissner,3,undirected
NSdA_Merimee_Colomba,DNS_Moerike,2,undirected
NSdA_Merimee_Colomba,DNS_Muegge,3,undirected
NSdA_Merimee_Colomba,DNS_Pichler,3,undirected
NSdA_Merimee_Colomba,DNS_Roquette,3,undirected
NSdA_Merimee_Colomba,DNS_Schreyvogel,1,undirected
NSdA_Merimee_Colomba,DNS_Schuecking,2,undirected
NSdA_Merimee_Colomba,DNS_Spindler,2,undirected
NSdA_Merimee_Colomba,DNS_Sternberg,1,undirected
NSdA_Merimee_Colomba,DNS_Tesche,3,undirected
NSdA_Merimee_Colomba,DNS_Waldmueller,2,undirected
NSdA_Merimee_Colomba,DNS_Ziegler,3,undirected
NSdA_Merimee_Colomba,DNS_Zschokke,3,undirected
NSdA_Merimee_Colomba,NDNS_Bernstein,1,undirected
NSdA_Merimee_Colomba,NDNS_Boy-Ed,2,undirected
NSdA_Merimee_Colomba,NDNS_Dingelstedt,2,undirected
NSdA_Merimee_Colomba,NDNS_Ebner-Eschenbach_Freiherren,3,undirected
NSdA_Merimee_Colomba,NDNS_Franzos,1,undirected
NSdA_Merimee_Colomba,NDNS_Gaudy,2,undirected
NSdA_Merimee_Colomba,NDNS_Heiberg,1,undirected
NSdA_Merimee_Colomba,NDNS_Hermann-Pantenius,3,undirected
NSdA_Merimee_Colomba,NDNS_Jensen,3,undirected
NSdA_Merimee_Colomba,NDNS_Kirchbach,3,undirected
NSdA_Merimee_Colomba,NDNS_Lentner,3,undirected
NSdA_Merimee_Colomba,NDNS_Lindau_Welt,3,undirected
NSdA_Merimee_Colomba,NDNS_Lindau_Wette,3,undirected
NSdA_Merimee_Colomba,NDNS_Meyer,2,undirected
NSdA_Merimee_Colomba,NDNS_Mueller,2,undirected
NSdA_Merimee_Colomba,NDNS_Postl,3,undirected
NSdA_Merimee_Colomba,NDNS_Puttkammer,3,undirected
NSdA_Merimee_Colomba,NDNS_Schiller,2,undirected
NSdA_Merimee_Colomba,NDNS_Schweichel,1,undirected
NSdA_Merimee_Colomba,NDNS_Spielhagen,3,undirected
NSdA_Merimee_Colomba,NDNS_Starklof,1,undirected
NSdA_Merimee_Colomba,NSdA_About,2,undirected
NSdA_Merimee_Colomba,NSdA_Anynom_Urtheil,2,undirected
NSdA_Merimee_Colomba,NSdA_Balzac_Blutrache,6,undirected
NSdA_Merimee_Colomba,NSdA_Balzac_Capitaen,3,undirected
NSdA_Merimee_Colomba,NSdA_Barilli,3,undirected
NSdA_Merimee_Colomba,NSdA_Beyle_Vanina,2,undirected
NSdA_Merimee_Colomba,NSdA_Caballero_Servil,3,undirected
NSdA_Merimee_Colomba,NSdA_Cremer,3,undirected
NSdA_Merimee_Colomba,NSdA_Etlar,1,undirected
NSdA_Merimee_Colomba,NSdA_Feuillet,3,undirected
NSdA_Merimee_Colomba,NSdA_Gobineau,3,undirected
NSdA_Merimee_Colomba,NSdA_Goldschmidt,2,undirected
NSdA_Merimee_Colomba,NSdA_Harte_Kunde,3,undirected
NSdA_Merimee_Colomba,NSdA_Jokai_Gattin,3,undirected
NSdA_Merimee_Colomba,NSdA_Jokai_Unterhaltung,1,undirected
NSdA_Merimee_Colomba,NSdA_Korzenowski,1,undirected
NSdA_Merimee_Colomba,NSdA_Mascheroni,3,undirected
NSdA_Merimee_Colomba,NSdA_Merimee_Lokis,2,undirected
NSdA_Merimee_Colomba,NSdA_Musset,3,undirected
NSdA_Merimee_Colomba,NSdA_Nerval,2,undirected
NSdA_Merimee_Colomba,NSdA_Nodier,2,undirected
NSdA_Merimee_Colomba,NSdA_Ongaro_Montenegrinerin,3,undirected
NSdA_Merimee_Colomba,NSdA_Ongaro_Tauben,2,undirected
NSdA_Merimee_Colomba,NSdA_Pissemski,1,undirected
NSdA_Merimee_Colomba,NSdA_Reybaud_Advocat,2,undirected
NSdA_Merimee_Colomba,NSdA_Reybaud_Fraeulein,5,undirected
NSdA_Merimee_Colomba,NSdA_Sand,3,undirected
NSdA_Merimee_Colomba,NSdA_Thackeray,3,undirected
NSdA_Merimee_Colomba,NSdA_Ulbach_Aerzte,3,undirected
NSdA_Merimee_Colomba,NSdA_Vigny,2,undirected
NSdA_Merimee_Lokis,NSdA_Merimee_Colomba,2,undirected
NSdA_Merimee_Lokis,NSdA_Poe,2,undirected
NSdA_Merimee_Lokis,NSdA_Reybaud_Fraeulein,1,undirected
NSdA_Merimee_Lokis,NSdA_Thackeray,3,undirected
NSdA_Moreau,NDNS_Gaudy,3,undirected
NSdA_Moreau,NDNS_Lentner,2,undirected
NSdA_Moreau,NDNS_Scherr,1,undirected
NSdA_Musset,NSdA_Alarcon,2,undirected
NSdA_Musset,NSdA_Balzac_Blutrache,1,undirected
NSdA_Musset,NSdA_Merimee_Colomba,3,undirected
NSdA_Musset,NSdA_Reybaud_Fraeulein,2,undirected
NSdA_Nemec,DNS_Heyse,3,undirected
NSdA_Nemec,NDNS_Laistner,1,undirected
NSdA_Nemec,NDNS_Scherr,2,undirected
NSdA_Nerval,NSdA_Balzac_Capitaen,1,undirected
NSdA_Nerval,NSdA_Merimee_Colomba,2,undirected
NSdA_Nerval,NSdA_Thackeray,3,undirected
NSdA_Nodier,NSdA_Balzac_Capitaen,3,undirected
NSdA_Nodier,NSdA_Merimee_Colomba,2,undirected
NSdA_Nodier,NSdA_Reybaud_Fraeulein,1,undirected
NSdA_Ongaro_Montenegrinerin,NDNS_Frenzel,2,undirected
NSdA_Ongaro_Montenegrinerin,NSdA_Merimee_Colomba,3,undirected
NSdA_Ongaro_Montenegrinerin,NSdA_Ongaro_Tauben,1,undirected
NSdA_Ongaro_Tauben,NDNS_Frenzel,3,undirected
NSdA_Ongaro_Tauben,NSdA_Balzac_Blutrache,1,undirected
NSdA_Ongaro_Tauben,NSdA_Merimee_Colomba,2,undirected
NSdA_Ongaro_Tauben,NSdA_Ongaro_Montenegrinerin,1,undirected
NSdA_Ongaro_Tauben,NSdA_Viale,1,undirected
NSdA_Ouida,DNS_Wallner,3,undirected
NSdA_Ouida,NDNS_Boehm,2,undirected
NSdA_Ouida,NDNS_Frenzel,1,undirected
NSdA_Ouida,NSdA_Irving,3,undirected
NSdA_Pissemski,NDNS_Kulke,3,undirected
NSdA_Pissemski,NSdA_Merimee_Colomba,1,undirected
NSdA_Pissemski,NSdA_Sand,2,undirected
NSdA_Poe,NSdA_Irving,1,undirected
NSdA_Poe,NSdA_Merimee_Lokis,2,undirected
NSdA_Poe,NSdA_Thackeray,3,undirected
NSdA_Puschkin_Pique,NSdA_Hahn,3,undirected
NSdA_Puschkin_Pique,NSdA_Puschkin_Schuss,1,undirected
NSdA_Puschkin_Pique,NSdA_Reybaud_Fraeulein,2,undirected
NSdA_Puschkin_Pique,NSdA_Turgenjeff_Liebe,1,undirected
NSdA_Puschkin_Schuss,NSdA_Balzac_Capitaen,3,undirected
NSdA_Puschkin_Schuss,NSdA_Puschkin_Pique,1,undirected
NSdA_Puschkin_Schuss,NSdA_Reybaud_Fraeulein,2,undirected
NSdA_Reybaud_Advocat,DNS_Schuecking,1,undirected
NSdA_Reybaud_Advocat,NSdA_Merimee_Colomba,2,undirected
NSdA_Reybaud_Advocat,NSdA_Reybaud_Fraeulein,4,undirected
NSdA_Reybaud_Advocat,NSdA_Reybaud_Theobald,2,undirected
NSdA_Reybaud_Fraeulein,DNS_Andolt,3,undirected
NSdA_Reybaud_Fraeulein,DNS_Chamisso,1,undirected
NSdA_Reybaud_Fraeulein,DNS_Hartmann,3,undirected
NSdA_Reybaud_Fraeulein,DNS_Immermann,1,undirected
NSdA_Reybaud_Fraeulein,DNS_Kaehler,2,undirected
NSdA_Reybaud_Fraeulein,DNS_Kleist,2,undirected
NSdA_Reybaud_Fraeulein,DNS_Mueller,2,undirected
NSdA_Reybaud_Fraeulein,DNS_Schreyvogel,2,undirected
NSdA_Reybaud_Fraeulein,DNS_Schuecking,1,undirected
NSdA_Reybaud_Fraeulein,DNS_Storm,1,undirected
NSdA_Reybaud_Fraeulein,NDNS_Buelow_Verzaubert,2,undirected
NSdA_Reybaud_Fraeulein,NDNS_Heiberg,3,undirected
NSdA_Reybaud_Fraeulein,NDNS_Saar,2,undirected
NSdA_Reybaud_Fraeulein,NDNS_Wildenbruch,2,undirected
NSdA_Reybaud_Fraeulein,NSdA_Balzac_Blutrache,4,undirected
NSdA_Reybaud_Fraeulein,NSdA_Bernhard,1,undirected
NSdA_Reybaud_Fraeulein,NSdA_Etlar,3,undirected
NSdA_Reybaud_Fraeulein,NSdA_Feuillet,2,undirected
NSdA_Reybaud_Fraeulein,NSdA_Harte_Kunde,1,undirected
NSdA_Reybaud_Fraeulein,NSdA_Jokai_Gattin,1,undirected
NSdA_Reybaud_Fraeulein,NSdA_Korzenowski,2,undirected
NSdA_Reybaud_Fraeulein,NSdA_Merimee_Colomba,5,undirected
NSdA_Reybaud_Fraeulein,NSdA_Merimee_Lokis,1,undirected
NSdA_Reybaud_Fraeulein,NSdA_Musset,2,undirected
NSdA_Reybaud_Fraeulein,NSdA_Nodier,1,undirected
NSdA_Reybaud_Fraeulein,NSdA_Puschkin_Pique,2,undirected
NSdA_Reybaud_Fraeulein,NSdA_Puschkin_Schuss,2,undirected
NSdA_Reybaud_Fraeulein,NSdA_Reybaud_Advocat,4,undirected
NSdA_Reybaud_Fraeulein,NSdA_Reybaud_Theobald,3,undirected
NSdA_Reybaud_Fraeulein,NSdA_Thackeray,2,undirected
NSdA_Reybaud_Fraeulein,NSdA_Turgenjeff_Faust,2,undirected
NSdA_Reybaud_Fraeulein,NSdA_Turgenjeff_Liebe,1,undirected
NSdA_Reybaud_Fraeulein,NSdA_Vigny,1,undirected
NSdA_Reybaud_Fraeulein,NSdA_Winther,1,undirected
NSdA_Reybaud_Theobald,NDNS_Vacano,1,undirected
NSdA_Reybaud_Theobald,NSdA_Reybaud_Advocat,2,undirected
NSdA_Reybaud_Theobald,NSdA_Reybaud_Fraeulein,3,undirected
NSdA_Sand,NDNS_Scherr,1,undirected
NSdA_Sand,NSdA_Dickens,2,undirected
NSdA_Sand,NSdA_Merimee_Colomba,3,undirected
NSdA_Sand,NSdA_Pissemski,2,undirected
NSdA_Thackeray,DNS_Hartmann,2,undirected
NSdA_Thackeray,DNS_Kaehler,3,undirected
NSdA_Thackeray,DNS_Wolf,1,undirected
NSdA_Thackeray,NDNS_Lindau_Wette,1,undirected
NSdA_Thackeray,NSdA_About,3,undirected
NSdA_Thackeray,NSdA_Anonym_Jungfrau,1,undirected
NSdA_Thackeray,NSdA_Anynom_Urtheil,3,undirected
NSdA_Thackeray,NSdA_Balzac_Capitaen,3,undirected
NSdA_Thackeray,NSdA_Broughton,3,undirected
NSdA_Thackeray,NSdA_Cremer,2,undirected
NSdA_Thackeray,NSdA_Goldschmidt,1,undirected
NSdA_Thackeray,NSdA_Merimee_Colomba,3,undirected
NSdA_Thackeray,NSdA_Merimee_Lokis,3,undirected
NSdA_Thackeray,NSdA_Nerval,3,undirected
NSdA_Thackeray,NSdA_Poe,3,undirected
NSdA_Thackeray,NSdA_Reybaud_Fraeulein,2,undirected
NSdA_Thackeray,NSdA_Vigny,3,undirected
NSdA_Tolstoy,DNS_Wild,1,undirected
NSdA_Tolstoy,NSdA_Turgenjeff_Faust,2,undirected
NSdA_Tolstoy,NSdA_Turgenjeff_Liebe,6,undirected
NSdA_Turgenjeff_Faust,DNS_Immermann,1,undirected
NSdA_Turgenjeff_Faust,DNS_Wolf,3,undirected
NSdA_Turgenjeff_Faust,NSdA_Reybaud_Fraeulein,2,undirected
NSdA_Turgenjeff_Faust,NSdA_Tolstoy,2,undirected
NSdA_Turgenjeff_Faust,NSdA_Turgenjeff_Liebe,5,undirected
NSdA_Turgenjeff_Liebe,NSdA_Puschkin_Pique,1,undirected
NSdA_Turgenjeff_Liebe,NSdA_Reybaud_Fraeulein,1,undirected
NSdA_Turgenjeff_Liebe,NSdA_Tolstoy,6,undirected
NSdA_Turgenjeff_Liebe,NSdA_Turgenjeff_Faust,5,undirected
NSdA_Ulbach_Aerzte,NDNS_Vacano,2,undirected
NSdA_Ulbach_Aerzte,NSdA_Merimee_Colomba,3,undirected
NSdA_Ulbach_Aerzte,NSdA_Ulbach_Unschuld,4,undirected
NSdA_Ulbach_Unschuld,NDNS_Boehm,2,undirected
NSdA_Ulbach_Unschuld,NDNS_Frenzel,1,undirected
NSdA_Ulbach_Unschuld,NSdA_Ulbach_Aerzte,4,undirected
NSdA_Viale,NDNS_Mueller,3,undirected
NSdA_Viale,NDNS_Puttkammer,2,undirected
NSdA_Viale,NSdA_Ongaro_Tauben,1,undirected
NSdA_Vigny,NSdA_Broughton,1,undirected
NSdA_Vigny,NSdA_Merimee_Colomba,2,undirected
NSdA_Vigny,NSdA_Reybaud_Fraeulein,1,undirected
NSdA_Vigny,NSdA_Thackeray,3,undirected
NSdA_Wetterbergh,NDNS_Floerke,1,undirected
NSdA_Wetterbergh,NDNS_Scherr,3,undirected
NSdA_Wetterbergh,NDNS_Schweichel,2,undirected
NSdA_Winther,DNS_Sternberg,3,undirected
NSdA_Winther,NDNS_Vacano,2,undirected
NSdA_Winther,NSdA_Reybaud_Fraeulein,1,undirected
